serialNumber,packetType,deviceTime,gpsTimeValidity,gpsAltitude,gpsLatitude,gpsLongitude,pressure,temperature,xAxisAcc,yAxisAcc,zAxisAcc,xAxisAngVal,yAxisAngVal,zAxisAngVal,xAxisMagF,yAxisMagF,zAxisMagF,time
21845,1,2794,2465,-23657,372464928,1266665344,100404.5938,21.79515076,0.892405152,-0.117679805,10.94422245,-1.460000038,-13.40600014,42.64500046,54.68500137,-23.95299911,-50.72499847,224548
21845,1,2804,2465,-24103,372464896,1266665216,100408.7813,21.79794312,0.892405152,-0.019613301,10.40485573,-23.46899986,-9.43999958,68.1289978,53.35699844,-26.65500069,-50.5530014,224648
21845,1,2815,2465,-24912,372464864,1266665216,100418.9219,21.80361938,0.95124507,-0.215746298,11.01286793,-44.64300156,0.050000001,97.48999786,50.92599869,-26.1779995,-50.60599899,224758
21845,1,2826,2465,-24979,372464800,1266665216,100421.6406,21.80804443,0.794338644,-0.608012319,9.512451172,-53.19599915,13.2869997,114.5309982,45.75899887,-26.17700005,-52.01800156,224868
21845,1,2836,2465,-25261,372464736,1266665216,100426.3125,21.79486084,0.539365768,-1.010084987,10.29698181,-49.5909996,27.51099968,121.8339996,41.95800018,-20.78300095,-55.48600006,224968
21845,1,2847,2465,-27988,372464800,1266665216,100442.2031,21.80371094,-1.402351022,-1.765197158,11.92488575,-38.0340004,25.38500023,118.538002,37.44400024,-13.95499992,-56.78699875,225078
21845,1,2857,2466,-29097,372464768,1266665216,100452.0469,21.80545044,-1.421964288,-0.872791886,8.521979332,-15.83399963,9.666000366,113.1750031,37.44400024,-11.09899998,-60.18000031,225178
21845,1,2868,2466,-29257,372464736,1266665088,100472.1094,21.7993927,-1.980943441,-0.431492597,9.267284393,22.88599968,-22.4659996,77.96499634,37.43299866,-6.334000111,-58.46900177,225288
21845,1,2878,2466,-29030,372464704,1266665088,100482.7188,21.81016541,-1.716163754,0.64723891,8.992697716,29.5359993,-49.08300018,53.90399933,34.44599915,-8.237000465,-60.25500107,225388
21845,1,2889,2466,-27952,372464704,1266665088,100493.8281,21.79650879,-1.392544389,0.382459372,9.894909859,-0.986999989,-65.04299927,39.97200012,25.64900017,-9.984000206,-58.13999939,225498
21845,1,2899,2466,-27886,372464704,1266664960,100498.8594,21.8056488,-0.794338644,0.147099748,10.41466236,-37.38100052,-73.65699768,52.97000122,18.51199913,-6.809999943,-56.47299957,225598
21845,1,2914,2466,-28177,372464736,1266664960,100507.5625,21.8137207,-0.313812822,-0.254972905,11.03248119,-78.01300049,-78.67299652,69.33300018,10.37899971,-0.303000003,-54.07400131,225748
21845,1,2924,2466,-28423,372464768,1266664960,100507.7656,21.81150818,-0.06864655,-0.313812822,12.08179283,-73.74500275,-64.10500336,59.16999817,5.586999893,9.381999969,-51.63700104,225848
21845,1,2935,2466,-28906,372464800,1266664960,100518.7969,21.81843567,0.039226603,-1.686743855,10.67944145,19.07099915,-47.67900085,-31.92099953,2.079999924,11.44499969,-46.12099838,225958
21845,1,2945,2466,-29630,372464832,1266664960,100526.7656,21.8144989,0.284392834,-1.304284453,11.11093521,14.4630003,-56.54499817,-34.09400177,-2.380000114,8.586000443,-43.13100052,226058
21845,1,2956,2467,-30158,372464864,1266664832,100543.8906,21.81930542,0.774725378,-1.539644122,11.27764702,14.7869997,-66.85700226,-34.50099945,-5.693999767,4.622000217,-39.04299927,226168
21845,1,2967,2467,-29771,372464864,1266664832,100554.6719,21.80775452,0.794338644,-1.176797986,9.610517502,-0.81099999,-36.74000168,36.51599884,-13.45800018,2.397000074,-28.73600006,226278
21845,1,2977,2467,-28775,372464864,1266664832,100560.8438,21.80911255,1.569064021,-0.519752443,10.67944145,24.29199982,23.93300056,0.48300001,-11.50399971,3.98300004,-26.80699921,226378
21845,1,2988,2467,-28191,372464864,1266664832,100572.7188,21.81776428,1.480804086,-1.421964288,9.796843529,21.65500069,23.84000015,1.302000046,-11.34300041,2.713999987,-28.45100021,226488
21845,1,2998,2467,-27943,372464896,1266664704,100577.9844,21.82527161,1.402351022,-1.549450755,9.57129097,18.81999969,16.88299942,-0.996999979,-11.02200031,2.394999981,-29.57299995,226588
21845,1,3009,2467,-27254,372464864,1266664704,100594.1563,21.83901978,1.382737756,-2.059396505,9.639936447,21.94099998,12.60700035,-6.157000065,-10.34200001,-0.298000008,-32.30099869,226698
21845,1,3019,2467,-26694,372464864,1266664704,100601.7813,21.82603455,1.137571335,-1.549450755,9.610517502,51.68099976,27.59000015,11.05700016,-9.013999939,-0.298000008,-34.29600143,226798
21845,1,3029,2467,-26234,372464864,1266664704,100618.3125,21.81997681,1.372931004,-1.372931004,10.62060165,51.61299896,25.43199921,16.3579998,-9.350999832,-3.318000078,-34.92399979,226898
